Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize,BlockSize
merge_SC,9,30,42949672,12884901,64,4096,64
read_SC,729,30,42949672,12884901,64,4096,64
collect_SC,127,30,42949672,12884901,64,4096,64
spill_SC,987,30,42949672,12884901,64,4096,64
merge_SC,11,30,42949672,12884901,64,4096,64
read_SC,736,30,42949672,12884901,64,4096,64
collect_SC,112,30,42949672,12884901,64,4096,64
spill_SC,1033,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,711,30,42949672,12884901,64,4096,64
collect_SC,110,30,42949672,12884901,64,4096,64
spill_SC,1010,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,800,30,42949672,12884901,64,4096,64
collect_SC,145,30,42949672,12884901,64,4096,64
spill_SC,1184,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,770,30,42949672,12884901,64,4096,64
collect_SC,132,30,42949672,12884901,64,4096,64
spill_SC,1028,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,698,30,42949672,12884901,64,4096,64
collect_SC,109,30,42949672,12884901,64,4096,64
spill_SC,952,30,42949672,12884901,64,4096,64
merge_SC,9,30,42949672,12884901,64,4096,64
read_SC,582,30,42949672,12884901,64,4096,64
collect_SC,115,30,42949672,12884901,64,4096,64
spill_SC,991,30,42949672,12884901,64,4096,64
merge_SC,9,30,42949672,12884901,64,4096,64
read_SC,833,30,42949672,12884901,64,4096,64
collect_SC,118,30,42949672,12884901,64,4096,64
spill_SC,1225,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,724,30,42949672,12884901,64,4096,64
collect_SC,98,30,42949672,12884901,64,4096,64
spill_SC,973,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,742,30,42949672,12884901,64,4096,64
collect_SC,136,30,42949672,12884901,64,4096,64
spill_SC,992,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,719,30,42949672,12884901,64,4096,64
collect_SC,108,30,42949672,12884901,64,4096,64
spill_SC,1002,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,795,30,42949672,12884901,64,4096,64
collect_SC,137,30,42949672,12884901,64,4096,64
spill_SC,1008,30,42949672,12884901,64,4096,64
merge_SC,11,30,42949672,12884901,64,4096,64
read_SC,722,30,42949672,12884901,64,4096,64
collect_SC,108,30,42949672,12884901,64,4096,64
spill_SC,1017,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,768,30,42949672,12884901,64,4096,64
collect_SC,113,30,42949672,12884901,64,4096,64
spill_SC,979,30,42949672,12884901,64,4096,64
merge_SC,9,30,42949672,12884901,64,4096,64
read_SC,750,30,42949672,12884901,64,4096,64
collect_SC,124,30,42949672,12884901,64,4096,64
spill_SC,1070,30,42949672,12884901,64,4096,64
merge_SC,8,30,42949672,12884901,64,4096,64
read_SC,756,40,42949672,17179868,64,4096,64
collect_SC,135,40,42949672,17179868,64,4096,64
spill_SC,1269,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,775,40,42949672,17179868,64,4096,64
collect_SC,154,40,42949672,17179868,64,4096,64
spill_SC,1312,40,42949672,17179868,64,4096,64
merge_SC,14,40,42949672,17179868,64,4096,64
read_SC,728,40,42949672,17179868,64,4096,64
collect_SC,125,40,42949672,17179868,64,4096,64
spill_SC,1301,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,783,40,42949672,17179868,64,4096,64
collect_SC,174,40,42949672,17179868,64,4096,64
spill_SC,1254,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,719,40,42949672,17179868,64,4096,64
collect_SC,145,40,42949672,17179868,64,4096,64
spill_SC,1246,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,668,40,42949672,17179868,64,4096,64
collect_SC,147,40,42949672,17179868,64,4096,64
spill_SC,1229,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,684,40,42949672,17179868,64,4096,64
collect_SC,136,40,42949672,17179868,64,4096,64
spill_SC,1238,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,737,40,42949672,17179868,64,4096,64
collect_SC,167,40,42949672,17179868,64,4096,64
spill_SC,1370,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,806,40,42949672,17179868,64,4096,64
collect_SC,159,40,42949672,17179868,64,4096,64
spill_SC,1307,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,734,40,42949672,17179868,64,4096,64
collect_SC,137,40,42949672,17179868,64,4096,64
spill_SC,1249,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
write_SC,4116,40,42949672,17179868,64,4096,64
shuffle_SC,5979,40,42949672,17179868,64,4096,64
read_SC,815,40,42949672,17179868,64,4096,64
collect_SC,159,40,42949672,17179868,64,4096,64
spill_SC,1261,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,720,40,42949672,17179868,64,4096,64
collect_SC,145,40,42949672,17179868,64,4096,64
spill_SC,1314,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,596,40,42949672,17179868,64,4096,64
collect_SC,109,40,42949672,17179868,64,4096,64
spill_SC,1315,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,678,40,42949672,17179868,64,4096,64
collect_SC,127,40,42949672,17179868,64,4096,64
spill_SC,1268,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,759,40,42949672,17179868,64,4096,64
collect_SC,155,40,42949672,17179868,64,4096,64
spill_SC,1237,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,780,40,42949672,17179868,64,4096,64
collect_SC,127,40,42949672,17179868,64,4096,64
spill_SC,1223,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,830,40,42949672,17179868,64,4096,64
collect_SC,161,40,42949672,17179868,64,4096,64
spill_SC,1366,40,42949672,17179868,64,4096,64
merge_SC,11,40,42949672,17179868,64,4096,64
read_SC,753,40,42949672,17179868,64,4096,64
collect_SC,144,40,42949672,17179868,64,4096,64
spill_SC,1296,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,729,40,42949672,17179868,64,4096,64
collect_SC,135,40,42949672,17179868,64,4096,64
spill_SC,1293,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,714,40,42949672,17179868,64,4096,64
collect_SC,161,40,42949672,17179868,64,4096,64
spill_SC,1255,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,774,40,42949672,17179868,64,4096,64
collect_SC,157,40,42949672,17179868,64,4096,64
spill_SC,1247,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
write_SC,2296,40,42949672,17179868,64,4096,64
shuffle_SC,6040,40,42949672,17179868,64,4096,64
read_SC,797,40,42949672,17179868,64,4096,64
collect_SC,155,40,42949672,17179868,64,4096,64
spill_SC,1293,40,42949672,17179868,64,4096,64
merge_SC,12,40,42949672,17179868,64,4096,64
read_SC,677,40,42949672,17179868,64,4096,64
collect_SC,141,40,42949672,17179868,64,4096,64
spill_SC,1380,40,42949672,17179868,64,4096,64
merge_SC,10,40,42949672,17179868,64,4096,64
read_SC,689,40,42949672,17179868,64,4096,64
collect_SC,136,40,42949672,17179868,64,4096,64
spill_SC,1245,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,745,40,42949672,17179868,64,4096,64
collect_SC,136,40,42949672,17179868,64,4096,64
spill_SC,1286,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,735,40,42949672,17179868,64,4096,64
collect_SC,164,40,42949672,17179868,64,4096,64
spill_SC,1272,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
write_SC,2862,40,42949672,17179868,64,4096,64
shuffle_SC,5918,40,42949672,17179868,64,4096,64
read_SC,754,40,42949672,17179868,64,4096,64
collect_SC,158,40,42949672,17179868,64,4096,64
spill_SC,1237,40,42949672,17179868,64,4096,64
merge_SC,24,40,42949672,17179868,64,4096,64
read_SC,747,40,42949672,17179868,64,4096,64
collect_SC,138,40,42949672,17179868,64,4096,64
spill_SC,1239,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,822,40,42949672,17179868,64,4096,64
collect_SC,153,40,42949672,17179868,64,4096,64
spill_SC,1385,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,727,40,42949672,17179868,64,4096,64
collect_SC,119,40,42949672,17179868,64,4096,64
spill_SC,1211,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,819,40,42949672,17179868,64,4096,64
collect_SC,169,40,42949672,17179868,64,4096,64
spill_SC,1282,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,827,40,42949672,17179868,64,4096,64
collect_SC,170,40,42949672,17179868,64,4096,64
spill_SC,1288,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,805,40,42949672,17179868,64,4096,64
collect_SC,147,40,42949672,17179868,64,4096,64
spill_SC,1283,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,793,40,42949672,17179868,64,4096,64
collect_SC,169,40,42949672,17179868,64,4096,64
spill_SC,1286,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,733,40,42949672,17179868,64,4096,64
collect_SC,148,40,42949672,17179868,64,4096,64
spill_SC,1242,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,799,40,42949672,17179868,64,4096,64
collect_SC,131,40,42949672,17179868,64,4096,64
spill_SC,1265,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,669,40,42949672,17179868,64,4096,64
collect_SC,154,40,42949672,17179868,64,4096,64
spill_SC,1305,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,691,40,42949672,17179868,64,4096,64
collect_SC,124,40,42949672,17179868,64,4096,64
spill_SC,1317,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
write_SC,3250,40,42949672,17179868,64,4096,64
shuffle_SC,119090,40,42949672,17179868,64,4096,64
read_SC,705,40,42949672,17179868,64,4096,64
collect_SC,144,40,42949672,17179868,64,4096,64
spill_SC,1622,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,724,40,42949672,17179868,64,4096,64
collect_SC,151,40,42949672,17179868,64,4096,64
spill_SC,1303,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,724,40,42949672,17179868,64,4096,64
collect_SC,170,40,42949672,17179868,64,4096,64
spill_SC,1264,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
write_SC,2101,40,42949672,17179868,64,4096,64
shuffle_SC,5915,40,42949672,17179868,64,4096,64
read_SC,761,40,42949672,17179868,64,4096,64
collect_SC,183,40,42949672,17179868,64,4096,64
spill_SC,1276,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,775,40,42949672,17179868,64,4096,64
collect_SC,145,40,42949672,17179868,64,4096,64
spill_SC,1202,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
write_SC,1976,40,42949672,17179868,64,4096,64
shuffle_SC,5924,40,42949672,17179868,64,4096,64
read_SC,837,40,42949672,17179868,64,4096,64
collect_SC,116,40,42949672,17179868,64,4096,64
spill_SC,1320,40,42949672,17179868,64,4096,64
merge_SC,10,40,42949672,17179868,64,4096,64
read_SC,704,40,42949672,17179868,64,4096,64
collect_SC,145,40,42949672,17179868,64,4096,64
spill_SC,1308,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,662,40,42949672,17179868,64,4096,64
collect_SC,109,40,42949672,17179868,64,4096,64
spill_SC,1260,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,737,40,42949672,17179868,64,4096,64
collect_SC,134,40,42949672,17179868,64,4096,64
spill_SC,1263,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,716,40,42949672,17179868,64,4096,64
collect_SC,166,40,42949672,17179868,64,4096,64
spill_SC,1239,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,731,40,42949672,17179868,64,4096,64
collect_SC,153,40,42949672,17179868,64,4096,64
spill_SC,1326,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,775,40,42949672,17179868,64,4096,64
collect_SC,184,40,42949672,17179868,64,4096,64
spill_SC,1315,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,736,40,42949672,17179868,64,4096,64
collect_SC,133,40,42949672,17179868,64,4096,64
spill_SC,1255,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,780,40,42949672,17179868,64,4096,64
collect_SC,138,40,42949672,17179868,64,4096,64
spill_SC,1274,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,780,40,42949672,17179868,64,4096,64
collect_SC,157,40,42949672,17179868,64,4096,64
spill_SC,1287,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,736,40,42949672,17179868,64,4096,64
collect_SC,146,40,42949672,17179868,64,4096,64
spill_SC,1291,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,746,40,42949672,17179868,64,4096,64
collect_SC,142,40,42949672,17179868,64,4096,64
spill_SC,1283,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,708,40,42949672,17179868,64,4096,64
collect_SC,142,40,42949672,17179868,64,4096,64
spill_SC,1333,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,754,40,42949672,17179868,64,4096,64
collect_SC,148,40,42949672,17179868,64,4096,64
spill_SC,1275,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,748,40,42949672,17179868,64,4096,64
collect_SC,156,40,42949672,17179868,64,4096,64
spill_SC,1289,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
write_SC,2018,40,42949672,17179868,64,4096,64
shuffle_SC,5954,40,42949672,17179868,64,4096,64
read_SC,808,40,42949672,17179868,64,4096,64
collect_SC,172,40,42949672,17179868,64,4096,64
spill_SC,1321,40,42949672,17179868,64,4096,64
merge_SC,10,40,42949672,17179868,64,4096,64
read_SC,737,40,42949672,17179868,64,4096,64
collect_SC,142,40,42949672,17179868,64,4096,64
spill_SC,1872,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
write_SC,2015,40,42949672,17179868,64,4096,64
shuffle_SC,5928,40,42949672,17179868,64,4096,64
read_SC,805,40,42949672,17179868,64,4096,64
collect_SC,140,40,42949672,17179868,64,4096,64
spill_SC,1270,40,42949672,17179868,64,4096,64
merge_SC,9,40,42949672,17179868,64,4096,64
read_SC,749,40,42949672,17179868,64,4096,64
collect_SC,123,40,42949672,17179868,64,4096,64
spill_SC,1317,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,630,40,42949672,17179868,64,4096,64
collect_SC,95,40,42949672,17179868,64,4096,64
spill_SC,1310,40,42949672,17179868,64,4096,64
merge_SC,11,40,42949672,17179868,64,4096,64
read_SC,734,40,42949672,17179868,64,4096,64
collect_SC,139,40,42949672,17179868,64,4096,64
spill_SC,1265,40,42949672,17179868,64,4096,64
merge_SC,8,40,42949672,17179868,64,4096,64
read_SC,807,50,42949672,21474836,64,4096,64
collect_SC,179,50,42949672,21474836,64,4096,64
spill_SC,1541,50,42949672,21474836,64,4096,64
merge_SC,12,50,42949672,21474836,64,4096,64
read_SC,710,50,42949672,21474836,64,4096,64
collect_SC,149,50,42949672,21474836,64,4096,64
spill_SC,1521,50,42949672,21474836,64,4096,64
merge_SC,9,50,42949672,21474836,64,4096,64
read_SC,738,50,42949672,21474836,64,4096,64
collect_SC,157,50,42949672,21474836,64,4096,64
spill_SC,1582,50,42949672,21474836,64,4096,64
merge_SC,14,50,42949672,21474836,64,4096,64
read_SC,764,50,42949672,21474836,64,4096,64
collect_SC,145,50,42949672,21474836,64,4096,64
spill_SC,1506,50,42949672,21474836,64,4096,64
merge_SC,8,50,42949672,21474836,64,4096,64
read_SC,720,50,42949672,21474836,64,4096,64
collect_SC,195,50,42949672,21474836,64,4096,64
spill_SC,1632,50,42949672,21474836,64,4096,64
merge_SC,9,50,42949672,21474836,64,4096,64
read_SC,761,50,42949672,21474836,64,4096,64
collect_SC,144,50,42949672,21474836,64,4096,64
spill_SC,1562,50,42949672,21474836,64,4096,64
merge_SC,11,50,42949672,21474836,64,4096,64
read_SC,801,50,42949672,21474836,64,4096,64
collect_SC,159,50,42949672,21474836,64,4096,64
spill_SC,1576,50,42949672,21474836,64,4096,64
merge_SC,8,50,42949672,21474836,64,4096,64
read_SC,731,50,42949672,21474836,64,4096,64
collect_SC,141,50,42949672,21474836,64,4096,64
spill_SC,1516,50,42949672,21474836,64,4096,64
merge_SC,17,50,42949672,21474836,64,4096,64
read_SC,727,50,42949672,21474836,64,4096,64
collect_SC,169,50,42949672,21474836,64,4096,64
spill_SC,1564,50,42949672,21474836,64,4096,64
merge_SC,9,50,42949672,21474836,64,4096,64
read_SC,726,50,42949672,21474836,64,4096,64
collect_SC,167,50,42949672,21474836,64,4096,64
spill_SC,1466,50,42949672,21474836,64,4096,64
merge_SC,8,50,42949672,21474836,64,4096,64
read_SC,592,50,42949672,21474836,64,4096,64
collect_SC,154,50,42949672,21474836,64,4096,64
spill_SC,1569,50,42949672,21474836,64,4096,64
merge_SC,8,50,42949672,21474836,64,4096,64
read_SC,736,50,42949672,21474836,64,4096,64
collect_SC,155,50,42949672,21474836,64,4096,64
spill_SC,1573,50,42949672,21474836,64,4096,64
merge_SC,12,50,42949672,21474836,64,4096,64
read_SC,737,50,42949672,21474836,64,4096,64
collect_SC,160,50,42949672,21474836,64,4096,64
spill_SC,1572,50,42949672,21474836,64,4096,64
merge_SC,8,50,42949672,21474836,64,4096,64
read_SC,720,50,42949672,21474836,64,4096,64
collect_SC,151,50,42949672,21474836,64,4096,64
spill_SC,1493,50,42949672,21474836,64,4096,64
merge_SC,9,50,42949672,21474836,64,4096,64
write_SC,2443,50,42949672,21474836,64,4096,64
shuffle_SC,7169,50,42949672,21474836,64,4096,64
read_SC,804,50,42949672,21474836,64,4096,64
collect_SC,181,50,42949672,21474836,64,4096,64
spill_SC,1637,50,42949672,21474836,64,4096,64
merge_SC,8,50,42949672,21474836,64,4096,64
read_SC,727,50,42949672,21474836,64,4096,64
collect_SC,167,50,42949672,21474836,64,4096,64
spill_SC,1522,50,42949672,21474836,64,4096,64
merge_SC,20,50,42949672,21474836,64,4096,64
write_SC,2895,50,42949672,21474836,64,4096,64
shuffle_SC,6966,50,42949672,21474836,64,4096,64
read_SC,719,50,42949672,21474836,64,4096,64
collect_SC,152,50,42949672,21474836,64,4096,64
spill_SC,1513,50,42949672,21474836,64,4096,64
merge_SC,7,50,42949672,21474836,64,4096,64
read_SC,713,50,42949672,21474836,64,4096,64
collect_SC,179,50,42949672,21474836,64,4096,64
spill_SC,1484,50,42949672,21474836,64,4096,64
merge_SC,8,50,42949672,21474836,64,4096,64
